PC-EKF V3 — UWB Realtime
  Q=0.01  R_base=50.0  R_scale=30.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3
  20.236    1245     2827.2     4222.9   0.485   0.473   0.068   0.320
  20.252    1246     2829.5     4223.6   0.505   0.471   0.105   0.364
  20.270    1247     2831.4     4224.2   0.493   0.468   0.062   0.327
  20.287    1248     2833.4     4224.8   0.471   0.481   0.052   0.306
  20.304    1249     2835.5     4225.4   0.488   0.471   0.063   0.321
  20.321    1250     2837.4     4226.1   0.478   0.471   0.049   0.302
  20.338    1251     2839.4     4226.6   0.501   0.465   0.070   0.343
  20.355    1252     2841.7     4227.0   0.526   0.457   0.132   0.410
  20.370    1253     2843.8     4227.7   0.493   0.470   0.071   0.332
  20.388    1254     2845.9     4228.4   0.467   0.493   0.055   0.324
  20.404    1255     2847.9     4228.8   0.522   0.440   0.086   0.393
  20.423    1256     2850.0     4229.1   0.543   0.440   0.164   0.455
  20.439    1257     2851.9     4229.7   0.481   0.467   0.032   0.296
  20.456    1258     2853.9     4230.2   0.527   0.460   0.143   0.415
  20.472    1259     2855.2     4231.5   0.343   0.505   0.000   0.424
  20.489    1260     2857.0     4232.6   0.463   0.474   0.000   0.272
  20.505    1261     2858.5     4233.8   0.270   0.463   0.000   0.472
  20.522    1262     2859.9     4234.9   0.496   0.310   0.000   0.447
  20.539    1263     2861.4     4236.0   0.509   0.377   0.000   0.394
  20.557    1264     2862.8     4237.2   0.446   0.312   0.000   0.497
  20.576    1265     2864.4     4238.5   0.499   0.318   0.000   0.442
  20.592    1266     2866.1     4239.5   0.462   0.479   0.001   0.280
  20.608    1267     2867.8     4240.8   0.500   0.439   0.000   0.323
  20.625    1268     2869.7     4242.0   0.507   0.416   0.002   0.353
  20.641    1269     2871.3     4243.0   0.453   0.493   0.002   0.302
  20.658    1270     2873.0     4244.0   0.464   0.466   0.001   0.264
  20.675    1271     2874.7     4245.0   0.484   0.459   0.001   0.286
  20.692    1272     2876.4     4246.2   0.381   0.510   0.002   0.391
  20.712    1273     2878.1     4247.3   0.479   0.461   0.000   0.279
  20.728    1274     2879.7     4248.5   0.489   0.455   0.000   0.295
  20.746    1275     2881.7     4249.8   0.443   0.500   0.003   0.319
  20.761    1276     2883.6     4250.9   0.476   0.463   0.003   0.276
  20.779    1277     2885.4     4252.1   0.443   0.499   0.001   0.317
  20.797    1278     2887.3     4253.3   0.470   0.464   0.002   0.268
  20.815    1279     2889.2     4254.4   0.455   0.491   0.002   0.299
  20.832    1280     2891.2     4255.6   0.454   0.495   0.010   0.308
  20.848    1281     2893.2     4256.9   0.464   0.474   0.003   0.273
  20.866    1282     2895.3     4258.0   0.457   0.494   0.015   0.307
  20.882    1283     2897.1     4259.1   0.442   0.500   0.001   0.319
  20.899    1284     2899.3     4260.4   0.435   0.508   0.021   0.346
  20.916    1285     2901.3     4261.6   0.399   0.513   0.016   0.383
  20.934    1286     2903.3     4262.9   0.386   0.513   0.012   0.393
  20.950    1287     2905.4     4264.1   0.449   0.502   0.023   0.327
  20.968    1288     2907.3     4265.2   0.407   0.513   0.019   0.376
  20.985    1289     2909.6     4266.4   0.441   0.519   0.076   0.383
  21.002    1290     2911.6     4267.3   0.463   0.484   0.014   0.290
  21.018    1291     2913.8     4268.5   0.421   0.522   0.063   0.396
  21.035    1292     2916.0     4269.5   0.488   0.461   0.015   0.298
  21.052    1293     2918.3     4270.6   0.455   0.516   0.089   0.377
  21.069    1294     2920.2     4271.5   0.480   0.464   0.014   0.285
  21.085    1295     2922.4     4272.3   0.468   0.479   0.030   0.292
  21.102    1296     2924.6     4273.3   0.469   0.484   0.046   0.306
  21.119    1297     2926.8     4274.1   0.468   0.490   0.050   0.316
  21.137    1298     2928.9     4274.6   0.528   0.434   0.099   0.410
  21.154    1299     2931.1     4275.5   0.466   0.498   0.065   0.335
  21.170    1300     2933.4     4276.2   0.497   0.470   0.080   0.341
  21.187    1301     2935.7     4276.8   0.527   0.451   0.123   0.410
  21.204    1302     2937.9     4277.5   0.489   0.472   0.070   0.326
  21.221    1303     2940.3     4278.1   0.521   0.453   0.104   0.392
  21.237    1304     2942.3     4278.8   0.461   0.503   0.060   0.341
  21.254    1305     2944.9     4279.1   0.535   0.463   0.180   0.442
  21.271    1306     2947.4     4279.7   0.503   0.484   0.164   0.393
  21.288    1307     2949.8     4280.3   0.483   0.516   0.185   0.419
  21.304    1308     2952.3     4280.8   0.515   0.477   0.156   0.402
  21.321    1309     2955.0     4281.3   0.494   0.489   0.181   0.396
  21.340    1310     2957.4     4281.7   0.485   0.485   0.149   0.370
  21.356    1311     2960.0     4282.1   0.500   0.491   0.201   0.412
  21.373    1312     2962.6     4282.1   0.543   0.477   0.238   0.474
  21.390    1313     2965.7     4282.1   0.536   0.512   0.343   0.513
  21.407    1314     2968.6     4282.4   0.529   0.495   0.264   0.471
  21.424    1315     2971.7     4282.4   0.539   0.515   0.357   0.521
  21.440    1316     2975.1     4282.4   0.539   0.520   0.377   0.529
  21.457    1317     2978.0     4282.8   0.499   0.501   0.251   0.442
  21.474    1318     2981.4     4282.9   0.539   0.513   0.352   0.519
  21.491    1319     2984.7     4282.8   0.560   0.515   0.388   0.548
  21.508    1320     2988.1     4282.8   0.566   0.525   0.425   0.564
  21.525    1321     2991.4     4282.8   0.533   0.516   0.355   0.516
  21.542    1322     2994.6     4282.7   0.547   0.514   0.364   0.529
  21.559    1323     2997.9     4282.5   0.530   0.519   0.366   0.519
  21.575    1324     3001.1     4282.3   0.549   0.525   0.404   0.546
  21.592    1325     3004.9     4281.9   0.593   0.535   0.486   0.598
  21.609    1326     3008.3     4281.3   0.565   0.533   0.446   0.570
  21.626    1327     3011.9     4281.0   0.551   0.531   0.425   0.555
  21.643    1328     3015.7     4280.5   0.579   0.530   0.455   0.581
  21.660    1329     3019.5     4279.8   0.610   0.552   0.539   0.613
  21.677    1330     3023.3     4279.5   0.594   0.534   0.483   0.597
  21.695    1331     3026.9     4279.1   0.568   0.541   0.469   0.578
  21.711    1332     3030.1     4278.7   0.555   0.535   0.442   0.562
  21.728    1333     3033.8     4278.1   0.609   0.565   0.571   0.607
  21.745    1334     3037.7     4277.6   0.628   0.518   0.510   0.628
  21.764    1335     3041.3     4277.0   0.583   0.528   0.458   0.585
  21.780    1336     3044.8     4276.5   0.586   0.526   0.456   0.587
  21.797    1337     3048.0     4276.3   0.542   0.527   0.405   0.543
  21.814    1338     3051.4     4275.9   0.571   0.530   0.445   0.574
  21.831    1339     3055.0     4275.6   0.601   0.508   0.446   0.597
  21.847    1340     3056.9     4276.5   0.502   0.447   0.018   0.326
  21.864    1341     3060.3     4276.2   0.586   0.514   0.431   0.581
  21.881    1342     3063.5     4275.8   0.574   0.511   0.402   0.564
  21.898    1343     3066.7     4275.8   0.546   0.505   0.333   0.516
  21.915    1344     3069.9     4275.8   0.544   0.496   0.298   0.499
  21.932    1345     3073.2     4275.7   0.536   0.538   0.435   0.551
  21.949    1346     3076.3     4275.9   0.519   0.533   0.368   0.522
  21.966    1347     3079.2     4275.9   0.519   0.504   0.291   0.476
  21.982    1348     3081.9     4276.2   0.501   0.499   0.246   0.439
  21.999    1349     3084.4     4276.7   0.506   0.489   0.198   0.415
  22.015    1350     3087.3     4277.0   0.530   0.498   0.279   0.479
  22.032    1351     3090.1     4277.2   0.505   0.517   0.293   0.476
  22.049    1352     3092.4     4277.6   0.484   0.502   0.163   0.393
  22.066    1353     3095.1     4277.7   0.531   0.486   0.234   0.458
  22.083    1354     3097.1     4278.4   0.493   0.463   0.039   0.316
  22.100    1355     3099.3     4279.1   0.493   0.464   0.040   0.316
  22.117    1356     3101.2     4279.9   0.486   0.465   0.026   0.299
  22.133    1357     3103.5     4280.3   0.494   0.475   0.099   0.348
  22.150    1358     3105.8     4280.9   0.474   0.484   0.079   0.325
  22.167    1359     3108.2     4281.6   0.478   0.495   0.116   0.359
  22.184    1360     3110.2     4282.4   0.517   0.418   0.040   0.381
  22.201    1361     3112.4     4283.0   0.505   0.460   0.065   0.347
  22.218    1362     3114.5     4283.7   0.502   0.462   0.060   0.339
  22.235    1363     3116.7     4284.6   0.499   0.453   0.024   0.321
  22.252    1364     3118.9     4285.4   0.481   0.469   0.040   0.300
  22.269    1365     3121.0     4286.1   0.504   0.452   0.037   0.335
  22.285    1366     3123.3     4286.7   0.488   0.472   0.069   0.324
  22.302    1367     3125.5     4287.5   0.480   0.469   0.040   0.299
  22.319    1368     3127.8     4288.3   0.501   0.456   0.039   0.330
  22.336    1369     3130.0     4288.9   0.512   0.450   0.065   0.362
  22.353    1370     3132.0     4289.7   0.513   0.423   0.027   0.365
  22.370    1371     3134.1     4290.6   0.480   0.464   0.014   0.285
  22.387    1372     3136.1     4291.3   0.488   0.461   0.015   0.297
  22.405    1373     3138.1     4292.1   0.503   0.442   0.014   0.330
  22.420    1374     3140.3     4292.9   0.494   0.466   0.053   0.324
  22.437    1375     3142.4     4294.0   0.467   0.464   0.003   0.265
  22.454    1376     3144.7     4294.9   0.485   0.466   0.034   0.302
  22.471    1377     3146.8     4295.8   0.500   0.445   0.009   0.321
  22.488    1378     3148.8     4296.7   0.512   0.413   0.017   0.368
  22.505    1379     3151.0     4297.7   0.506   0.443   0.025   0.338
  22.522    1380     3153.0     4298.6   0.495   0.452   0.007   0.308
  22.540    1381     3155.0     4299.5   0.498   0.448   0.009   0.316
  22.556    1382     3157.4     4300.6   0.476   0.466   0.017   0.282
  22.573    1383     3159.7     4301.4   0.491   0.467   0.050   0.318
  22.590    1384     3162.2     4302.2   0.479   0.490   0.115   0.353
  22.607    1385     3164.7     4303.0   0.474   0.500   0.108   0.360
  22.625    1386     3167.1     4303.7   0.478   0.505   0.136   0.380
  22.642    1387     3169.6     4304.8   0.444   0.541   0.164   0.451
  22.662    1388     3172.1     4305.8   0.443   0.548   0.185   0.468
  22.678    1389     3174.7     4306.9   0.475   0.513   0.144   0.395
  22.695    1390     3177.7     4307.6   0.481   0.546   0.261   0.487
  22.712    1391     3180.4     4308.5   0.479   0.521   0.184   0.424
  22.731    1392     3183.1     4309.3   0.480   0.507   0.152   0.392
  22.747    1393     3185.4     4310.1   0.473   0.485   0.069   0.321
  22.764    1394     3187.7     4310.6   0.484   0.473   0.069   0.319
  22.782    1395     3190.0     4311.1   0.488   0.476   0.096   0.339
  22.798    1396     3192.3     4311.7   0.475   0.474   0.069   0.311
  22.815    1397     3194.7     4312.5   0.464   0.520   0.130   0.399
  22.832    1398     3197.2     4313.3   0.474   0.495   0.096   0.348
  22.849    1399     3199.8     4314.0   0.471   0.506   0.109   0.368
  22.866    1400     3202.2     4314.6   0.476   0.493   0.101   0.348
  22.883    1401     3204.9     4315.4   0.470   0.525   0.163   0.419
  22.900    1402     3207.3     4316.2   0.469   0.502   0.090   0.354
  22.917    1403     3210.0     4317.0   0.467   0.523   0.148   0.411
  22.933    1404     3212.7     4318.0   0.475   0.508   0.128   0.380
  22.950    1405     3215.5     4318.6   0.491   0.524   0.236   0.452
  22.969    1406     3218.0     4319.3   0.470   0.525   0.164   0.420
  22.987    1407     3220.6     4320.1   0.482   0.490   0.137   0.366
  23.003    1408     3223.3     4320.9   0.473   0.524   0.171   0.422
  23.021    1409     3226.2     4321.6   0.481   0.534   0.225   0.458
  23.037    1410     3228.9     4322.3   0.481   0.506   0.155   0.392
  23.054    1411     3231.6     4322.9   0.497   0.479   0.128   0.367
  23.071    1412     3234.1     4323.5   0.478   0.496   0.117   0.360
  23.090    1413     3236.6     4324.2   0.486   0.481   0.123   0.355
  23.106    1414     3239.2     4324.9   0.478   0.477   0.094   0.329
  23.123    1415     3241.4     4325.5   0.487   0.477   0.100   0.342
  23.140    1416     3243.8     4326.5   0.434   0.528   0.102   0.412
  23.157    1417     3246.1     4327.0   0.503   0.467   0.083   0.352
  23.174    1418     3248.4     4327.8   0.486   0.469   0.052   0.312
  23.190    1419     3250.8     4328.6   0.479   0.493   0.120   0.359
  23.207    1420     3253.2     4329.4   0.475   0.498   0.104   0.355
  23.224    1421     3255.5     4330.2   0.472   0.476   0.055   0.303
  23.241    1422     3257.9     4331.0   0.470   0.495   0.071   0.334
  23.258    1423     3260.1     4331.8   0.464   0.506   0.081   0.355
  23.275    1424     3262.5     4332.9   0.459   0.509   0.077   0.359
  23.292    1425     3265.0     4333.7   0.470   0.498   0.084   0.345
  23.309    1426     3267.5     4334.8   0.460   0.509   0.076   0.358
  23.325    1427     3270.0     4335.6   0.476   0.494   0.101   0.349
  23.342    1428     3272.6     4336.6   0.472   0.485   0.065   0.318
  23.359    1429     3275.1     4337.4   0.483   0.482   0.127   0.354
  23.376    1430     3277.9     4338.3   0.472   0.519   0.151   0.405
  23.393    1431     3280.4     4339.0   0.487   0.505   0.182   0.406
  23.410    1432     3283.2     4339.5   0.485   0.492   0.153   0.378
  23.427    1433     3285.8     4340.3   0.464   0.513   0.108   0.379
  23.444    1434     3288.6     4340.9   0.484   0.505   0.167   0.397
  23.461    1435     3291.3     4341.5   0.477   0.520   0.171   0.417
  23.477    1436     3294.1     4341.9   0.486   0.537   0.250   0.472
  23.494    1437     3296.6     4342.4   0.482   0.483   0.130   0.356
  23.511    1438     3299.1     4342.9   0.485   0.491   0.158   0.380
  23.528    1439     3301.5     4343.4   0.488   0.481   0.124   0.357
  23.545    1440     3303.8     4344.0   0.472   0.473   0.053   0.300
  23.562    1441     3306.4     4344.6   0.474   0.502   0.112   0.364
  23.580    1442     3308.9     4345.2   0.481   0.501   0.144   0.380
  23.597    1443     3311.4     4345.7   0.478   0.521   0.180   0.422
  23.613    1444     3314.0     4346.6   0.463   0.519   0.121   0.393
  23.630    1445     3316.9     4347.2   0.488   0.522   0.223   0.444
  23.647    1446     3319.8     4347.7   0.488   0.509   0.195   0.417
  23.664    1447     3322.4     4348.1   0.488   0.499   0.181   0.400
  23.681    1448     3324.7     4348.6   0.495   0.473   0.091   0.344
  23.698    1449     3327.6     4349.2   0.499   0.483   0.154   0.384
  23.715    1450     3329.9     4349.9   0.494   0.465   0.047   0.321
  23.732    1451     3332.8     4350.0   0.549   0.485   0.277   0.496
  23.748    1452     3335.5     4350.2   0.548   0.448   0.195   0.471
  23.765    1453     3338.4     4350.3   0.557   0.467   0.259   0.501
  23.782    1454     3341.4     4350.4   0.564   0.462   0.270   0.513
  23.799    1455     3343.6     4350.6   0.527   0.441   0.106   0.408
  23.816    1456     3346.1     4350.9   0.529   0.443   0.117   0.415
  23.833    1457     3348.6     4350.8   0.562   0.412   0.198   0.504
  23.850    1458     3351.0     4351.0   0.527   0.433   0.096   0.409
  23.867    1459     3353.7     4350.7   0.578   0.407   0.244   0.539
  23.883    1460     3356.3     4350.4   0.574   0.420   0.245   0.530
  23.900    1461     3358.9     4350.3   0.567   0.412   0.217   0.517
  23.917    1462     3361.7     4350.2   0.575   0.428   0.256   0.532
  23.934    1463     3364.4     4350.4   0.537   0.454   0.168   0.443
  23.951    1464     3367.0     4350.4   0.549   0.443   0.191   0.473
  23.968    1465     3369.7     4350.7   0.538   0.459   0.179   0.446
  23.985    1466     3372.4     4350.8   0.539   0.453   0.172   0.448
  24.002    1467     3375.0     4350.7   0.558   0.430   0.205   0.494
  24.019    1468     3377.7     4350.8   0.547   0.427   0.164   0.467
  24.035    1469     3380.2     4350.9   0.546   0.441   0.178   0.464
  24.052    1470     3382.9     4351.0   0.552   0.454   0.217   0.481
  24.069    1471     3385.6     4351.2   0.536   0.453   0.161   0.439
  24.086    1472     3388.3     4351.3   0.553   0.444   0.204   0.481
  24.103    1473     3391.3     4351.3   0.567   0.454   0.267   0.519
  24.121    1474     3394.2     4351.2   0.568   0.462   0.283   0.524
  24.138    1475     3396.8     4351.6   0.522   0.453   0.109   0.396
  24.154    1476     3399.6     4351.8   0.540   0.476   0.230   0.468
  24.171    1477     3402.4     4352.1   0.534   0.465   0.179   0.440
  24.188    1478     3404.9     4352.3   0.541   0.434   0.149   0.449
  24.205    1479     3407.5     4352.9   0.518   0.453   0.091   0.381
  24.224    1480     3409.8     4353.6   0.518   0.419   0.044   0.383
  24.240    1481     3412.4     4354.3   0.503   0.462   0.066   0.345
  24.258    1482     3414.9     4355.1   0.505   0.463   0.076   0.352
  24.274    1483     3417.2     4356.0   0.506   0.452   0.043   0.341
  24.290    1484     3419.5     4356.6   0.523   0.415   0.060   0.400
  24.307    1485     3421.7     4357.4   0.512   0.421   0.021   0.362
  24.324    1486     3424.0     4358.2   0.511   0.422   0.018   0.358
  24.341    1487     3426.3     4358.9   0.512   0.452   0.065   0.360
  24.358    1488     3428.5     4359.8   0.506   0.444   0.026   0.337
  24.375    1489     3430.9     4360.7   0.510   0.442   0.039   0.352
  24.392    1490     3433.0     4361.6   0.494   0.459   0.026   0.312
  24.409    1491     3435.1     4362.1   0.516   0.443   0.066   0.373
  24.426    1492     3437.6     4362.7   0.527   0.437   0.098   0.406
  24.442    1493     3439.8     4363.2   0.504   0.465   0.078   0.351
  24.459    1494     3442.1     4363.9   0.514   0.446   0.062   0.366
  24.476    1495     3443.9     4364.3   0.518   0.338   0.045   0.456
  24.493    1496     3445.9     4365.2   0.509   0.415   0.006   0.358
  24.510    1497     3447.9     4366.0   0.514   0.391   0.016   0.390
  24.527    1498     3449.8     4366.7   0.508   0.421   0.008   0.353
  24.544    1499     3452.7     4366.9   0.536   0.474   0.210   0.454
  24.561    1500     3454.8     4367.6   0.517   0.403   0.030   0.388
  24.577    1501     3458.5     4369.9   0.374   0.614   0.325   0.607
  24.594    1502     3461.0     4370.7   0.483   0.465   0.025   0.295
  24.611    1503     3463.0     4371.4   0.519   0.391   0.036   0.405
  24.628    1504     3465.3     4372.1   0.504   0.449   0.030   0.333
  24.645    1505     3467.7     4372.7   0.527   0.419   0.078   0.410
  24.662    1506     3470.0     4373.2   0.520   0.431   0.065   0.386
  24.679    1507     3472.3     4373.6   0.522   0.421   0.062   0.395
  24.696    1508     3474.6     4373.8   0.518   0.459   0.109   0.388
  24.714    1509     3477.3     4374.1   0.514   0.478   0.160   0.404
  24.729    1510     3479.8     4374.4   0.528   0.466   0.162   0.424
  24.749    1511     3482.6     4374.4   0.549   0.476   0.257   0.490
  24.765    1512     3485.1     4374.3   0.560   0.454   0.245   0.503
  24.782    1513     3488.2     4374.1   0.565   0.490   0.330   0.532
  24.799    1514     3490.8     4373.9   0.560   0.442   0.226   0.499
  24.816    1515     3493.8     4373.4   0.582   0.462   0.322   0.551
  24.833    1516     3496.6     4372.8   0.586   0.456   0.323   0.557
  24.848    1517     3499.6     4372.5   0.580   0.449   0.296   0.544
  24.866    1518     3502.5     4371.4   0.628   0.430   0.402   0.624
  24.882    1519     3505.5     4370.6   0.593   0.454   0.341   0.571
  24.900    1520     3508.1     4370.0   0.594   0.433   0.318   0.570
  24.916    1521     3510.9     4369.3   0.586   0.433   0.295   0.555
  24.933    1522     3513.5     4368.8   0.566   0.446   0.250   0.513
  24.951    1523     3516.1     4368.5   0.570   0.448   0.267   0.524
  24.968    1524     3518.8     4368.4   0.550   0.467   0.237   0.485
  24.984    1525     3521.5     4368.1   0.557   0.469   0.263   0.503
  25.000    1526     3524.3     4368.1   0.527   0.484   0.216   0.446
  25.018    1527     3527.1     4368.2   0.506   0.494   0.225   0.431
  25.033    1528     3530.1     4368.5   0.505   0.492   0.213   0.423
  25.051    1529     3533.1     4368.7   0.499   0.519   0.264   0.462
  25.068    1530     3536.2     4368.7   0.515   0.504   0.284   0.470
  25.084    1531     3539.0     4369.0   0.499   0.492   0.204   0.414
  25.101    1532     3542.3     4369.1   0.526   0.506   0.307   0.489
  25.119    1533     3545.1     4369.3   0.524   0.491   0.239   0.453
  25.135    1534     3548.1     4369.6   0.509   0.495   0.230   0.436
  25.151    1535     3551.0     4369.8   0.503   0.501   0.259   0.448
  25.168    1536     3553.7     4369.8   0.523   0.495   0.256   0.461
  25.186    1537     3556.1     4370.0   0.520   0.471   0.149   0.406
  25.202    1538     3559.0     4369.9   0.560   0.475   0.283   0.512
  25.219    1539     3561.5     4370.1   0.517   0.475   0.156   0.405
  25.236    1540     3564.0     4370.1   0.542   0.452   0.181   0.456
  25.253    1541     3566.4     4370.1   0.514   0.472   0.136   0.392
  25.270    1542     3569.2     4369.9   0.569   0.462   0.283   0.524
  25.286    1543     3571.7     4369.8   0.552   0.445   0.203   0.480
  25.304    1544     3574.5     4369.4   0.571   0.442   0.261   0.525
  25.321    1545     3577.1     4369.3   0.543   0.467   0.214   0.465
  25.337    1546     3581.0     4370.1   0.472   0.598   0.378   0.582
  25.354    1547     3583.6     4370.2   0.530   0.470   0.182   0.435
  25.371    1548     3586.5     4369.8   0.590   0.444   0.320   0.564
  25.388    1549     3589.4     4369.5   0.561   0.472   0.280   0.513
  25.405    1550     3592.5     4369.1   0.561   0.492   0.329   0.528
  25.421    1551     3595.2     4368.9   0.557   0.479   0.286   0.509
  25.438    1552     3597.8     4368.8   0.549   0.458   0.214   0.476
  25.455    1553     3600.6     4368.9   0.529   0.471   0.179   0.432
  25.472    1554     3603.7     4368.9   0.539   0.498   0.295   0.494
  25.489    1555     3606.4     4368.9   0.536   0.471   0.201   0.451
  25.506    1556     3609.1     4368.8   0.532   0.481   0.218   0.452
  25.523    1557     3611.7     4368.7   0.525   0.483   0.208   0.440
  25.540    1558     3614.5     4368.4   0.555   0.469   0.257   0.497
  25.556    1559     3617.1     4368.3   0.543   0.469   0.220   0.469
  25.573    1560     3620.0     4368.0   0.551   0.480   0.271   0.496
  25.590    1561     3622.8     4367.9   0.543   0.485   0.261   0.483
  25.609    1562     3625.8     4367.6   0.562   0.492   0.330   0.530
  25.625    1563     3628.8     4367.4   0.549   0.504   0.337   0.520
  25.642    1564     3631.7     4367.2   0.554   0.497   0.324   0.519
  25.659    1565     3634.6     4366.8   0.575   0.465   0.308   0.539
  25.676    1566     3637.0     4366.7   0.544   0.464   0.210   0.467
  25.692    1567     3640.1     4366.2   0.573   0.496   0.364   0.552
  25.709    1568     3642.8     4366.1   0.535   0.481   0.227   0.460
  25.726    1569     3645.5     4366.1   0.537   0.474   0.213   0.457
  25.742    1570     3648.3     4366.0   0.547   0.482   0.264   0.489
  25.758    1571     3651.2     4366.0   0.537   0.486   0.250   0.472
  25.775    1572     3654.3     4366.0   0.531   0.494   0.265   0.473
  25.792    1573     3657.3     4366.4   0.500   0.495   0.224   0.426
  25.809    1574     3660.6     4366.9   0.496   0.532   0.272   0.477
  25.825    1575     3664.0     4367.4   0.496   0.513   0.244   0.447
  25.842    1576     3667.7     4367.7   0.509   0.598   0.442   0.593
  25.858    1577     3671.1     4368.0   0.508   0.522   0.310   0.488
  25.875    1578     3674.3     4368.4   0.495   0.532   0.271   0.477
  25.892    1579     3677.6     4368.6   0.503   0.523   0.288   0.477
  25.909    1580     3680.9     4369.1   0.498   0.509   0.250   0.447
  25.926    1581     3684.1     4369.4   0.498   0.522   0.264   0.464
  25.942    1582     3687.1     4370.0   0.488   0.513   0.204   0.425
  25.959    1583     3690.3     4370.5   0.494   0.525   0.250   0.460
  25.976    1584     3693.5     4370.8   0.514   0.500   0.262   0.457
  25.993    1585     3696.5     4371.3   0.505   0.488   0.189   0.410
  26.009    1586     3699.5     4371.6   0.500   0.491   0.200   0.412
  26.026    1587     3702.6     4372.1   0.489   0.491   0.185   0.396
  26.043    1588     3705.6     4372.5   0.494   0.493   0.211   0.414
  26.060    1589     3708.6     4373.2   0.504   0.486   0.179   0.403
  26.077    1590     3711.7     4373.6   0.509   0.497   0.243   0.444
  26.094    1591     3714.9     4374.2   0.502   0.486   0.175   0.400
  26.111    1592     3717.7     4374.8   0.505   0.470   0.101   0.363
  26.128    1593     3720.5     4375.5   0.503   0.474   0.116   0.369
  26.145    1594     3723.3     4376.2   0.495   0.473   0.087   0.342
  26.161    1595     3726.2     4377.0   0.508   0.470   0.108   0.370
  26.178    1596     3728.8     4377.7   0.476   0.472   0.052   0.302
  26.195    1597     3731.6     4378.6   0.470   0.503   0.097   0.358
  26.212    1598     3734.3     4379.4   0.471   0.493   0.075   0.333
  26.229    1599     3737.0     4380.3   0.470   0.504   0.099   0.361
  26.246    1600     3740.9     4380.2   0.519   0.543   0.377   0.532
  26.263    1601     3744.6     4380.0   0.526   0.519   0.364   0.516
  26.280    1602     3747.1     4380.8   0.471   0.481   0.052   0.307
  26.296    1603     3750.6     4380.8   0.522   0.512   0.331   0.499
  26.313    1604     3753.2     4381.7   0.470   0.485   0.053   0.312
  26.330    1605     3755.8     4382.6   0.503   0.462   0.065   0.343
  26.347    1606     3758.4     4383.4   0.469   0.494   0.066   0.330
  26.364    1607     3761.1     4384.4   0.464   0.497   0.053   0.328
  26.381    1608     3764.0     4384.6   0.512   0.494   0.233   0.440
  26.398    1609     3767.7     4384.9   0.507   0.518   0.303   0.481
  26.415    1610     3771.2     4385.0   0.508   0.509   0.301   0.475
  26.431    1611     3774.6     4385.2   0.509   0.519   0.314   0.487
  26.448    1612     3778.0     4385.2   0.519   0.514   0.335   0.498
  26.467    1613     3781.6     4385.0   0.526   0.518   0.357   0.513
  26.483    1614     3785.2     4385.1   0.515   0.524   0.342   0.505
  26.500    1615     3789.0     4385.4   0.509   0.535   0.331   0.507
  26.517    1616     3793.2     4385.4   0.517   0.583   0.433   0.579
  26.534    1617     3797.2     4385.4   0.523   0.561   0.411   0.556
  26.551    1618     3801.4     4385.5   0.521   0.576   0.430   0.573
  26.567    1619     3805.9     4385.6   0.516   0.612   0.481   0.612
  26.584    1620     3810.2     4385.7   0.521   0.607   0.480   0.608
  26.601    1621     3814.0     4386.1   0.511   0.560   0.376   0.544
  26.618    1622     3818.1     4386.3   0.508   0.596   0.436   0.591
  26.635    1623     3822.5     4386.6   0.503   0.627   0.488   0.627
  26.652    1624     3827.1     4387.1   0.461   0.627   0.481   0.628
  26.669    1625     3831.7     4387.3   0.507   0.633   0.504   0.633
  26.686    1626     3836.2     4387.8   0.383   0.579   0.480   0.594
  26.702    1627     3840.2     4388.2   0.503   0.590   0.415   0.581
  26.721    1628     3844.0     4388.3   0.520   0.580   0.432   0.577
  26.737    1629     3847.3     4387.7   0.575   0.504   0.387   0.560
  26.754    1630     3850.8     4387.3   0.560   0.516   0.392   0.549
  26.771    1631     3854.1     4386.7   0.585   0.508   0.414   0.576
  26.788    1632     3857.3     4386.0   0.596   0.501   0.423   0.588
  26.804    1633     3860.3     4385.2   0.579   0.492   0.370   0.559
  26.821    1634     3863.5     4384.6   0.577   0.506   0.396   0.564
  26.838    1635     3866.8     4383.7   0.611   0.500   0.454   0.608
  26.854    1636     3869.8     4382.9   0.597   0.461   0.362   0.579
  26.871    1637     3873.4     4382.7   0.551   0.520   0.390   0.542
  26.888    1638     3876.6     4382.4   0.540   0.516   0.364   0.525
  26.905    1639     3880.2     4382.2   0.553   0.515   0.376   0.538
  26.922    1640     3883.4     4381.8   0.556   0.512   0.372   0.539
  26.939    1641     3886.7     4381.6   0.558   0.507   0.360   0.536
  26.957    1642     3890.1     4381.6   0.521   0.525   0.369   0.518
  26.973    1643     3893.7     4381.6   0.518   0.540   0.369   0.527
  26.989    1644     3897.0     4381.1   0.570   0.507   0.384   0.555
  27.006    1645     3900.1     4380.7   0.563   0.499   0.350   0.537
  27.023    1646     3903.4     4380.5   0.537   0.517   0.363   0.522
  27.040    1647     3906.7     4380.3   0.519   0.537   0.371   0.526
