PC-EKF V4 — UWB Realtime (Numba JIT, Gaussian Pairwise Scoring)
  Q=0.01  R_base=50.0  R_scale=10.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[PC-EKF] Warming up JIT kernels... OK
Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3   dt(ms)
------------------------------------------------------------------------------
[EKF] init  x=6263.9  y=780.7
  37.715    2229      577.1      736.9   0.000   0.000   0.000   0.000    0.107
  37.731    2230      575.4      737.1   0.000   0.000   0.000   0.000    0.104
  37.748    2231      571.3      738.2   0.000   0.000   0.000   0.000    0.108
  37.767    2232      569.9      738.7   0.000   0.000   0.000   0.000    0.108
  37.786    2233      568.4      739.0   0.000   0.000   0.000   0.000    0.107
  37.804    2234      567.1      739.5   0.000   0.000   0.000   0.000    0.115
  37.821    2235      565.3      739.7   0.000   0.000   0.000   0.000    0.107
  37.837    2236      563.8      740.0   0.000   0.000   0.000   0.000    0.103
  37.855    2237      562.2      740.2   0.000   0.000   0.000   0.000    0.110
  37.874    2238      560.9      740.3   0.000   0.000   0.000   0.000    0.093
  37.890    2239      559.7      740.8   0.000   0.000   0.000   0.000    0.093
  37.906    2240      558.5      741.2   0.000   0.000   0.000   0.000    0.095
  37.924    2241      557.2      741.6   0.000   0.000   0.079   0.079    0.093
  37.941    2242      556.3      741.8   0.000   0.000   0.000   0.000    0.092
  37.957    2243      555.1      742.4   0.000   0.000   0.000   0.000    0.113
  37.976    2244      554.1      742.7   0.000   0.000   0.000   0.000    0.104
  37.994    2245      553.1      743.3   0.000   0.000   0.000   0.000    0.102
  38.010    2246      549.2      744.4   0.000   0.000   0.000   0.000    0.104
  38.027    2247      545.9      745.3   0.000   0.000   0.000   0.000    0.103
  38.044    2248      544.9      745.8   0.000   0.000   0.000   0.000    0.102
  38.061    2249      544.0      746.5   0.002   0.002   0.033   0.033    0.102
  38.077    2250      543.2      747.0   0.000   0.000   0.000   0.000    0.094
  38.094    2251      540.8      747.5   0.000   0.000   0.000   0.000    0.093
  38.111    2252      536.9      747.3   0.000   0.000   0.000   0.000    0.094
  38.128    2253      536.0      747.8   0.000   0.000   0.225   0.225    0.091
  38.147    2254      535.4      748.3   0.000   0.000   0.000   0.000    0.101
  38.163    2255      533.3      749.0   0.000   0.000   0.000   0.000    0.110
  38.180    2256      532.2      749.3   0.000   0.000   0.066   0.066    0.108
  38.197    2257      531.6      749.6   0.000   0.000   0.000   0.000    0.108
  38.213    2258      530.9      750.0   0.000   0.000   0.324   0.324    0.105
  38.230    2259      530.1      750.1   0.000   0.000   0.252   0.252    0.103
  38.247    2260      529.2      750.3   0.000   0.000   0.167   0.167    0.125
  38.266    2261      527.0      750.8   0.000   0.000   0.000   0.000    0.113
  38.282    2262      525.6      751.0   0.000   0.000   0.000   0.000    0.144
  38.299    2263      522.2      751.7   0.000   0.000   0.000   0.000    0.112
  38.316    2264      518.2      752.7   0.000   0.000   0.000   0.000    0.103
  38.334    2265      515.7      753.0   0.000   0.000   0.000   0.000    0.097
  38.351    2266      512.2      753.6   0.000   0.000   0.000   0.000    0.160
  38.368    2267      508.7      754.4   0.000   0.000   0.000   0.000    0.119
  38.386    2268      505.3      755.2   0.000   0.000   0.000   0.000    0.109
  38.405    2269      501.6      755.6   0.000   0.000   0.000   0.000    0.113
  38.422    2270      498.1      755.9   0.000   0.000   0.000   0.000    0.108
  38.438    2271      494.8      756.5   0.000   0.000   0.000   0.000    0.115
  38.459    2272      491.6      756.9   0.000   0.000   0.000   0.000    0.148
  38.478    2273      488.2      757.5   0.000   0.000   0.000   0.000    0.096
  38.494    2274      485.1      758.1   0.000   0.000   0.000   0.000    0.094
  38.511    2275      481.9      758.8   0.000   0.000   0.000   0.000    0.095
  38.529    2276      478.9      759.8   0.000   0.000   0.000   0.000    0.091
  38.545    2277      476.0      760.5   0.000   0.000   0.000   0.000    0.089
  38.563    2278      473.2      761.5   0.004   0.004   0.000   0.000    0.115
  38.580    2279      470.5      762.4   0.003   0.003   0.000   0.000    0.107
  38.598    2280      467.7      763.3   0.000   0.000   0.000   0.000    0.107
  38.616    2281      464.9      764.5   0.000   0.000   0.000   0.000    0.108
  38.633    2282      462.0      765.6   0.000   0.000   0.000   0.000    0.107
  38.650    2283      459.1      766.3   0.000   0.000   0.000   0.000    0.111
  38.667    2284      456.2      767.3   0.061   0.061   0.000   0.000    0.103
  38.685    2285      453.6      767.9   0.000   0.000   0.000   0.000    0.113
  38.701    2286      450.9      768.7   0.000   0.000   0.000   0.000    0.103
  38.718    2287      448.1      769.0   0.000   0.000   0.000   0.000    0.097
  38.737    2288      445.1      769.5   0.000   0.000   0.000   0.000    0.094
  38.753    2289      442.0      770.2   0.000   0.000   0.000   0.000    0.124
  38.771    2290      438.8      770.7   0.000   0.000   0.000   0.000    0.112
  38.789    2291      435.6      771.2   0.000   0.000   0.000   0.000    0.105
  38.807    2292      432.4      771.7   0.000   0.000   0.000   0.000    0.104
  38.825    2293      429.5      772.2   0.000   0.000   0.000   0.000    0.103
  38.842    2294      426.6      772.9   0.000   0.000   0.000   0.000    0.105
  38.860    2295      423.7      774.0   0.000   0.000   0.000   0.000    0.114
  38.876    2296      420.8      775.3   0.000   0.000   0.000   0.000    0.105
  38.895    2297      417.3      776.4   0.333   0.333   0.000   0.000    0.100
  38.913    2298      414.2      777.5   0.000   0.000   0.000   0.000    0.101
  38.929    2299      411.7      778.6   0.000   0.000   0.000   0.000    0.101
  38.946    2300      409.3      780.1   0.000   0.000   0.000   0.000    0.102
  38.964    2301      406.8      781.3   0.000   0.000   0.000   0.000    0.107
  38.981    2302      403.9      781.9   0.050   0.050   0.000   0.000    0.103
  38.997    2303      401.5      783.3   0.000   0.000   0.000   0.000    0.102
  39.014    2304      399.1      784.3   0.000   0.000   0.000   0.000    0.103
  39.031    2305      396.5      785.1   0.000   0.000   0.000   0.000    0.099
  39.050    2306      393.9      786.4   0.000   0.000   0.000   0.000    0.104
  39.066    2307      391.7      787.8   0.000   0.000   0.000   0.000    0.099
  39.083    2308      388.5      787.6   0.000   0.000   0.000   0.000    0.095
  39.100    2309      386.1      789.0   0.000   0.000   0.000   0.000    0.093
  39.118    2310      383.7      790.4   0.000   0.000   0.000   0.000    0.093
  39.134    2311      381.2      790.9   0.000   0.000   0.000   0.000    0.090
  39.151    2312      378.8      792.1   0.000   0.000   0.000   0.000    0.095
  39.168    2313      376.1      791.9   0.000   0.000   0.000   0.000    0.110
  39.184    2314      373.2      791.2   0.000   0.000   0.000   0.000    0.103
  39.201    2315      370.5      790.6   0.000   0.000   0.000   0.000    0.107
  39.219    2316      367.8      790.3   0.000   0.000   0.000   0.000    0.105
  39.238    2317      365.3      790.0   0.000   0.000   0.000   0.000    0.102
  39.256    2318      362.4      789.3   0.000   0.000   0.000   0.000    0.166
  39.274    2319      359.6      788.6   0.000   0.000   0.000   0.000    0.108
  39.292    2320      356.7      788.0   0.000   0.000   0.000   0.000    0.102
  39.308    2321      354.0      787.3   0.000   0.000   0.000   0.000    0.114
  39.325    2322      351.2      786.2   0.000   0.000   0.000   0.000    0.103
  39.342    2323      348.5      785.8   0.000   0.000   0.000   0.000    0.105
  39.362    2324      345.7      785.3   0.000   0.000   0.000   0.000    0.118
  39.378    2325      342.8      783.9   0.000   0.000   0.000   0.000    0.108
  39.395    2326      339.9      783.3   0.000   0.000   0.000   0.000    0.105
  39.412    2327      337.2      782.6   0.000   0.000   0.000   0.000    0.106
  39.429    2328      334.4      782.4   0.000   0.000   0.000   0.000    0.100
  39.446    2329      331.6      781.7   0.000   0.000   0.000   0.000    0.099
  39.466    2330      328.9      781.3   0.000   0.000   0.000   0.000    0.101
  39.482    2331      326.0      780.8   0.000   0.000   0.000   0.000    0.101
  39.499    2332      323.6      780.3   0.000   0.000   0.000   0.000    0.105
  39.516    2333      321.4      780.4   0.000   0.000   0.000   0.000    0.103
  39.533    2334      318.9      780.6   0.000   0.000   0.000   0.000    0.100
  39.550    2335      316.4      780.5   0.000   0.000   0.000   0.000    0.104
  39.567    2336      314.1      780.4   0.000   0.000   0.000   0.000    0.104
  39.583    2337      311.5      780.0   0.000   0.000   0.000   0.000    0.110
  39.600    2338      309.0      779.5   0.000   0.000   0.000   0.000    0.103
  39.617    2339      306.4      779.0   0.000   0.000   0.000   0.000    0.094
  39.634    2340      304.2      778.8   0.000   0.000   0.000   0.000    0.093
  39.651    2341      301.9      778.6   0.000   0.000   0.000   0.000    0.100
  39.668    2342      300.0      778.2   0.000   0.000   0.000   0.000    0.095
  39.685    2343      297.7      777.8   0.000   0.000   0.000   0.000    0.126
  39.703    2344      295.5      777.5   0.000   0.000   0.000   0.000    0.111
  39.719    2345      293.2      777.1   0.000   0.000   0.000   0.000    0.107
  39.736    2346      291.0      776.9   0.000   0.000   0.000   0.000    0.102
  39.753    2347      288.9      776.7   0.000   0.000   0.000   0.000    0.107
  39.770    2348      286.8      776.4   0.000   0.000   0.000   0.000    0.103
  39.787    2349      284.7      775.6   0.000   0.000   0.000   0.000    0.103
  39.804    2350      282.9      775.0   0.000   0.000   0.000   0.000    0.140
  39.821    2351      280.8      774.6   0.000   0.000   0.000   0.000    0.102
  39.838    2352      278.7      774.6   0.000   0.000   0.000   0.000    0.101
  39.855    2353      276.6      773.9   0.000   0.000   0.000   0.000    0.110
  39.871    2354      274.5      773.7   0.000   0.000   0.000   0.000    0.105
  39.888    2355      272.2      773.2   0.000   0.000   0.000   0.000    0.098
  39.905    2356      269.9      772.8   0.000   0.000   0.000   0.000    0.093
  39.924    2357      267.2      772.0   0.000   0.000   0.000   0.000    0.091
  39.942    2358      264.8      771.4   0.000   0.000   0.000   0.000    0.095
  39.959    2359      262.6      770.7   0.000   0.000   0.000   0.000    0.092
  39.975    2360      260.1      770.2   0.000   0.000   0.000   0.000    0.090
  39.992    2361      257.7      769.7   0.000   0.000   0.000   0.000    0.107
  40.011    2362      255.5      769.0   0.000   0.000   0.000   0.000    0.101
  40.030    2363      253.2      767.9   0.000   0.000   0.000   0.000    0.100
  40.047    2364      250.5      766.1   0.000   0.000   0.000   0.000    0.109
  40.064    2365      248.3      765.7   0.000   0.000   0.000   0.000    0.102
  40.081    2366      245.8      764.9   0.000   0.000   0.000   0.000    0.101
  40.101    2367      243.3      763.8   0.000   0.000   0.000   0.000    0.102
  40.117    2368      241.1      762.9   0.000   0.000   0.000   0.000    0.100
  40.136    2369      238.8      762.2   0.000   0.000   0.000   0.000    0.098
  40.153    2370      236.4      761.5   0.000   0.000   0.000   0.000    0.101
  40.170    2371      234.5      761.2   0.000   0.000   0.000   0.000    0.099
  40.187    2372      232.6      761.1   0.000   0.000   0.000   0.000    0.098
  40.205    2373      230.7      761.6   0.000   0.000   0.000   0.000    0.112
  40.224    2374      228.9      761.9   0.000   0.000   0.000   0.000    0.187
  40.241    2375      227.0      761.5   0.000   0.000   0.000   0.000    0.219
  40.260    2376      225.1      760.9   0.000   0.000   0.000   0.000    0.120
  40.277    2377      223.2      761.0   0.000   0.000   0.000   0.000    0.105
  40.293    2378      221.2      761.2   0.000   0.000   0.000   0.000    0.105
  40.310    2379      218.9      761.3   0.000   0.000   0.000   0.000    0.103
  40.327    2380      216.6      761.1   0.000   0.000   0.000   0.000    0.104
  40.344    2381      214.7      761.4   0.000   0.000   0.000   0.000    0.092
  40.364    2382      212.7      762.0   0.000   0.000   0.000   0.000    0.094
  40.381    2383      210.3      762.7   0.000   0.000   0.000   0.000    0.105
  40.398    2384      208.0      762.9   0.000   0.000   0.000   0.000    0.096
  40.414    2385      205.7      763.4   0.000   0.000   0.000   0.000    0.112
  40.433    2386      203.2      763.7   0.000   0.000   0.000   0.000    0.105
  40.452    2387      200.8      764.0   0.000   0.000   0.000   0.000    0.106
  40.470    2388      198.3      764.3   0.000   0.000   0.000   0.000    0.104
  40.487    2389      195.1      765.0   0.000   0.000   0.000   0.000    0.133
  40.505    2390      191.9      765.7   0.000   0.000   0.000   0.000    0.118
  40.521    2391      188.7      766.3   0.000   0.000   0.000   0.000    0.107
  40.537    2392      185.6      767.1   0.000   0.000   0.000   0.000    0.104
  40.553    2393      182.4      767.7   0.000   0.000   0.000   0.000    0.106
  40.573    2394      179.3      768.3   0.000   0.000   0.000   0.000    0.106
  40.593    2395      176.2      768.8   0.000   0.000   0.000   0.000    0.101
  40.610    2396      173.0      769.4   0.000   0.000   0.000   0.000    0.104
  40.628    2397      170.4      769.5   0.000   0.000   0.000   0.000    0.100
  40.644    2398      168.0      769.8   0.000   0.000   0.000   0.000    0.100
  40.662    2399      164.9      770.3   0.000   0.000   0.000   0.000    0.102
  40.680    2400      161.8      770.8   0.000   0.000   0.000   0.000    0.128
  40.697    2401      158.6      771.4   0.000   0.000   0.000   0.000    0.105
  40.714    2402      155.2      771.5   0.000   0.000   0.000   0.000    0.102
  40.732    2403      151.9      771.7   0.000   0.000   0.000   0.000    0.092
  40.750    2404      148.5      771.8   0.000   0.000   0.000   0.000    0.094
  40.766    2405      145.5      772.2   0.000   0.000   0.000   0.000    0.091
  40.783    2406      142.4      772.3   0.000   0.000   0.000   0.000    0.092
  40.799    2407      138.9      772.3   0.000   0.000   0.000   0.000    0.091
  40.817    2408      135.5      772.4   0.000   0.000   0.000   0.000    0.146
  40.834    2409      132.0      772.4   0.000   0.000   0.000   0.000    0.100
  40.852    2410      128.6      772.5   0.000   0.000   0.000   0.000    0.102
  40.868    2411      125.6      772.6   0.000   0.000   0.000   0.000    0.103
  40.887    2412      122.4      772.5   0.000   0.000   0.000   0.000    0.100
  40.903    2413      119.2      772.4   0.000   0.000   0.000   0.000    0.107
  40.922    2414      116.1      772.6   0.000   0.000   0.000   0.000    0.101
  40.937    2415      112.9      773.1   0.000   0.000   0.000   0.000    0.100
  40.954    2416      109.9      773.3   0.000   0.000   0.000   0.000    0.101
