timestamp_s,anchor_id,distance_mm,v_mm_s,heading_deg
2.5862,0x1003,7233.00,238.01,3.06
2.5868,0x1004,6229.00,238.01,3.06
2.6018,0x1001,1698.00,238.01,3.06
2.6024,0x1002,4081.00,238.01,3.06
2.6030,0x1003,7326.00,238.01,3.06
2.6035,0x1004,6201.00,238.01,3.06
2.6189,0x1001,1707.00,238.01,3.06
2.6195,0x1002,4081.00,238.01,3.06
2.6201,0x1003,7383.00,238.01,3.06
2.6206,0x1004,6238.00,238.01,3.06
2.6358,0x1001,1689.00,197.44,7.87
2.6364,0x1002,4090.00,197.44,7.87
2.6370,0x1003,7383.00,197.44,7.87
2.6376,0x1004,6173.00,197.44,7.87
2.6529,0x1001,1707.00,197.44,7.87
2.6535,0x1002,4118.00,197.44,7.87
2.6540,0x1003,7411.00,197.44,7.87
2.6546,0x1004,6229.00,197.44,7.87
2.6698,0x1001,1698.00,197.44,7.87
2.6704,0x1002,4109.00,197.44,7.87
2.6710,0x1003,7430.00,197.44,7.87
2.6715,0x1004,6201.00,197.44,7.87
2.6878,0x1001,1679.00,175.80,10.50
2.6884,0x1002,4109.00,175.80,10.50
2.6889,0x1003,7420.00,175.80,10.50
2.6895,0x1004,6201.00,175.80,10.50
2.7058,0x1001,1642.00,175.80,10.50
2.7064,0x1002,4118.00,175.80,10.50
2.7070,0x1003,7420.00,175.80,10.50
2.7076,0x1004,6219.00,175.80,10.50
2.7218,0x1001,1735.00,175.80,10.50
2.7224,0x1002,4128.00,175.80,10.50
2.7229,0x1003,7495.00,175.80,10.50
2.7235,0x1004,6219.00,175.80,10.50
2.7388,0x1001,1717.00,175.80,11.00
2.7394,0x1002,4128.00,175.80,11.00
2.7400,0x1003,7542.00,175.80,11.00
2.7405,0x1004,6238.00,175.80,11.00
2.7558,0x1001,1642.00,175.80,11.00
2.7564,0x1002,4081.00,175.80,11.00
2.7570,0x1003,7645.00,175.80,11.00
2.7575,0x1004,6182.00,175.80,11.00
2.7728,0x1001,1670.00,175.80,11.00
2.7734,0x1002,4109.00,175.80,11.00
2.7740,0x1003,7598.00,175.80,11.00
2.7746,0x1004,6182.00,175.80,11.00
2.7898,0x1001,1632.00,170.40,10.81
2.7904,0x1002,4118.00,170.40,10.81
2.7910,0x1003,7354.00,170.40,10.81
2.7915,0x1004,6201.00,170.40,10.81
2.8078,0x1001,1651.00,170.40,10.81
2.8084,0x1002,4081.00,170.40,10.81
2.8089,0x1003,7326.00,170.40,10.81
2.8095,0x1004,6201.00,170.40,10.81
2.8249,0x1001,1595.00,170.40,10.81
2.8264,0x1002,4118.00,170.40,10.81
2.8273,0x1003,6876.00,164.99,10.81
2.8278,0x1004,6173.00,164.99,10.81
2.8408,0x1001,1548.00,164.99,10.81
2.8414,0x1002,4052.00,164.99,10.81
2.8420,0x1003,7167.00,164.99,10.81
2.8425,0x1004,6201.00,164.99,10.81
2.8598,0x1001,1735.00,164.99,10.81
2.8604,0x1002,4118.00,164.99,10.81
2.8609,0x1003,7167.00,164.99,10.81
2.8615,0x1004,6248.00,164.99,10.81
2.8764,0x1001,1726.00,164.99,10.81
2.8772,0x1002,4137.00,167.69,10.81
2.8778,0x1003,7308.00,167.69,10.81
2.8784,0x1004,6144.00,167.69,10.81
2.8928,0x1001,1726.00,167.69,10.81
2.8934,0x1002,4118.00,167.69,10.81
2.8940,0x1003,7233.00,167.69,10.81
2.8946,0x1004,6144.00,167.69,10.81
2.9098,0x1001,1623.00,167.69,10.81
2.9104,0x1002,4090.00,167.69,10.81
2.9110,0x1003,6895.00,167.69,10.81
2.9115,0x1004,6154.00,167.69,10.81
2.9269,0x1001,1679.00,164.99,10.75
2.9275,0x1002,4156.00,164.99,10.75
2.9281,0x1003,7298.00,164.99,10.75
2.9287,0x1004,6201.00,164.99,10.75
2.9438,0x1001,1698.00,164.99,10.75
2.9444,0x1002,4184.00,164.99,10.75
2.9449,0x1003,6810.00,164.99,10.75
2.9455,0x1004,6116.00,164.99,10.75
2.9608,0x1001,1707.00,164.99,10.75
2.9614,0x1002,4146.00,164.99,10.75
2.9620,0x1003,7251.00,164.99,10.75
2.9626,0x1004,6135.00,164.99,10.75
2.9795,0x1001,1679.00,164.99,10.69
2.9807,0x1002,4109.00,164.99,10.69
2.9821,0x1003,6876.00,164.99,10.69
2.9833,0x1004,6135.00,164.99,10.69
2.9955,0x1001,1651.00,164.99,10.69
2.9967,0x1002,4099.00,164.99,10.69
2.9982,0x1003,6782.00,164.99,10.69
2.9994,0x1004,6191.00,164.99,10.69
3.0125,0x1001,1651.00,164.99,10.69
3.0139,0x1002,4146.00,164.99,10.69
3.0151,0x1003,6820.00,164.99,10.69
3.0164,0x1004,6116.00,164.99,10.69
3.0295,0x1001,1726.00,164.99,10.63
3.0307,0x1002,4156.00,164.99,10.63
3.0319,0x1003,6876.00,164.99,10.63
3.0332,0x1004,6144.00,164.99,10.63
3.0455,0x1001,1698.00,164.99,10.63
3.0467,0x1002,4165.00,164.99,10.63
3.0479,0x1003,6876.00,164.99,10.63
3.0492,0x1004,6163.00,164.99,10.63
3.0625,0x1001,1707.00,164.99,10.63
3.0637,0x1002,4184.00,164.99,10.63
3.0649,0x1003,6876.00,164.99,10.63
3.0661,0x1004,6116.00,164.99,10.63
3.0792,0x1001,1764.00,167.69,10.56
3.0801,0x1002,4212.00,167.69,10.56
3.0811,0x1003,6914.00,167.69,10.56
3.0820,0x1004,6116.00,167.69,10.56
3.0962,0x1001,1801.00,167.69,10.56
3.0972,0x1002,4174.00,167.69,10.56
3.0981,0x1003,6951.00,167.69,10.56
3.0991,0x1004,6126.00,167.69,10.56
3.1141,0x1001,1773.00,167.69,10.56
3.1151,0x1002,4156.00,167.69,10.56
3.1160,0x1003,6951.00,167.69,10.56
3.1170,0x1004,6126.00,167.69,10.56
3.1301,0x1001,1735.00,164.99,10.50
3.1311,0x1002,4146.00,164.99,10.50
3.1320,0x1003,6970.00,164.99,10.50
3.1330,0x1004,6135.00,164.99,10.50
3.1471,0x1001,1726.00,164.99,10.50
3.1481,0x1002,4165.00,164.99,10.50
3.1491,0x1003,6923.00,164.99,10.50
3.1500,0x1004,6135.00,164.99,10.50
3.1641,0x1001,1717.00,164.99,10.50
3.1651,0x1002,4174.00,164.99,10.50
3.1660,0x1003,6951.00,164.99,10.50
3.1670,0x1004,6144.00,164.99,10.50
3.1813,0x1001,1726.00,167.69,10.50
3.1824,0x1002,4193.00,167.69,10.50
3.1835,0x1003,6998.00,167.69,10.50
3.1846,0x1004,6154.00,167.69,10.50
3.1983,0x1001,1745.00,167.69,10.50
3.1994,0x1002,4184.00,167.69,10.50
3.2004,0x1003,6998.00,167.69,10.50
3.2016,0x1004,6126.00,167.69,10.50
3.2153,0x1001,1801.00,167.69,10.50
3.2164,0x1002,4203.00,167.69,10.50
3.2175,0x1003,6951.00,167.69,10.50
3.2186,0x1004,6069.00,167.69,10.50
3.2322,0x1001,1754.00,164.99,10.38
3.2333,0x1002,4203.00,164.99,10.38
3.2344,0x1003,6848.00,164.99,10.38
3.2355,0x1004,6154.00,164.99,10.38
3.2502,0x1001,1670.00,164.99,10.38
3.2513,0x1002,4231.00,164.99,10.38
3.2523,0x1003,7054.00,164.99,10.38
3.2534,0x1004,6154.00,164.99,10.38
3.2662,0x1001,1745.00,164.99,10.38
3.2673,0x1002,4174.00,164.99,10.38
3.2684,0x1003,6979.00,164.99,10.38
3.2695,0x1004,6154.00,164.99,10.38
3.2832,0x1001,1689.00,162.28,10.31
3.2843,0x1002,4231.00,162.28,10.31
3.2854,0x1003,7073.00,162.28,10.31
3.2865,0x1004,6107.00,162.28,10.31
3.3002,0x1001,1801.00,162.28,10.31
3.3013,0x1002,4231.00,162.28,10.31
3.3024,0x1003,6979.00,162.28,10.31
3.3034,0x1004,6107.00,162.28,10.31
3.3162,0x1001,1745.00,162.28,10.31
3.3173,0x1002,4212.00,162.28,10.31
3.3184,0x1003,6970.00,162.28,10.31
3.3195,0x1004,6088.00,162.28,10.31
3.3322,0x1001,1745.00,164.99,10.38
3.3333,0x1002,4212.00,164.99,10.38
3.3344,0x1003,7026.00,164.99,10.38
3.3355,0x1004,6107.00,164.99,10.38
3.3493,0x1001,1651.00,164.99,10.38
3.3504,0x1002,4240.00,164.99,10.38
3.3514,0x1003,7017.00,164.99,10.38
3.3525,0x1004,6079.00,164.99,10.38
3.3662,0x1001,1782.00,164.99,10.38
3.3673,0x1002,4221.00,164.99,10.38
3.3684,0x1003,6998.00,164.99,10.38
3.3695,0x1004,6126.00,164.99,10.38
3.3832,0x1001,1745.00,164.99,10.38
3.3843,0x1002,4278.00,164.99,10.38
3.3854,0x1003,6989.00,164.99,10.38
3.3865,0x1004,6097.00,164.99,10.38
3.4013,0x1001,1689.00,164.99,10.38
3.4023,0x1002,4268.00,164.99,10.38
3.4034,0x1003,6989.00,164.99,10.38
3.4045,0x1004,6051.00,164.99,10.38
3.4172,0x1001,1735.00,164.99,10.38
3.4183,0x1002,4231.00,164.99,10.38
3.4194,0x1003,6979.00,164.99,10.38
3.4205,0x1004,6097.00,164.99,10.38
3.4342,0x1001,1660.00,162.28,10.38
3.4353,0x1002,4268.00,162.28,10.38
3.4363,0x1003,7007.00,162.28,10.38
3.4374,0x1004,6154.00,162.28,10.38
3.4512,0x1001,1726.00,162.28,10.38
3.4523,0x1002,4315.00,162.28,10.38
3.4534,0x1003,6979.00,162.28,10.38
3.4544,0x1004,6079.00,162.28,10.38
3.4682,0x1001,1735.00,162.28,10.38
3.4693,0x1002,4296.00,162.28,10.38
3.4704,0x1003,7007.00,162.28,10.38
3.4714,0x1004,6097.00,162.28,10.38
3.4872,0x1001,1726.00,164.99,10.38
3.4883,0x1002,4325.00,164.99,10.38
3.4894,0x1003,7007.00,164.99,10.38
3.4905,0x1004,6126.00,164.99,10.38
3.5032,0x1001,1717.00,164.99,10.38
3.5043,0x1002,4353.00,164.99,10.38
3.5054,0x1003,6979.00,164.99,10.38
3.5065,0x1004,6097.00,164.99,10.38
3.5212,0x1001,1726.00,164.99,10.38
3.5223,0x1002,4306.00,164.99,10.38
3.5234,0x1003,6979.00,164.99,10.38
3.5244,0x1004,6088.00,164.99,10.38
3.5372,0x1001,1707.00,164.99,10.44
3.5383,0x1002,4353.00,164.99,10.44
3.5393,0x1003,6970.00,164.99,10.44
3.5404,0x1004,6069.00,164.99,10.44
3.5542,0x1001,1801.00,164.99,10.44
3.5552,0x1002,4325.00,164.99,10.44
3.5563,0x1003,6970.00,164.99,10.44
3.5574,0x1004,6079.00,164.99,10.44
3.5712,0x1001,1745.00,164.99,10.44
3.5723,0x1002,4325.00,164.99,10.44
3.5734,0x1003,7007.00,164.99,10.44
3.5745,0x1004,6116.00,164.99,10.44
3.5883,0x1001,1735.00,173.10,10.63
3.5895,0x1002,4278.00,173.10,10.63
3.5905,0x1003,6951.00,173.10,10.63
3.5916,0x1004,6051.00,173.10,10.63
3.6052,0x1001,1726.00,173.10,10.63
3.6063,0x1002,4325.00,173.10,10.63
3.6074,0x1003,6989.00,173.10,10.63
3.6085,0x1004,6116.00,173.10,10.63
3.6221,0x1001,1801.00,173.10,10.63
3.6232,0x1002,4212.00,173.10,10.63
3.6243,0x1003,6989.00,173.10,10.63
3.6264,0x1004,6041.00,173.10,10.63
3.6401,0x1001,1689.00,164.99,10.50
3.6413,0x1002,4296.00,164.99,10.50
3.6423,0x1003,6989.00,164.99,10.50
3.6434,0x1004,6051.00,164.99,10.50
3.6582,0x1001,1707.00,164.99,10.50
3.6592,0x1002,4240.00,164.99,10.50
3.6603,0x1003,6989.00,164.99,10.50
3.6614,0x1004,6051.00,164.99,10.50
3.6741,0x1001,1754.00,164.99,10.50
3.6760,0x1002,4306.00,164.99,10.50
3.6786,0x1003,6970.00,164.99,10.50
3.6796,0x1004,6051.00,164.99,10.50
3.6912,0x1001,1717.00,164.99,10.50
3.6922,0x1002,4306.00,164.99,10.50
3.6934,0x1003,7054.00,164.99,10.50
3.6945,0x1004,6041.00,164.99,10.50
3.7101,0x1001,1642.00,164.99,10.50
3.7112,0x1002,4306.00,164.99,10.50
3.7123,0x1003,7054.00,164.99,10.50
3.7134,0x1004,6079.00,164.99,10.50
3.7279,0x1001,1792.00,164.99,10.38
3.7290,0x1002,4306.00,164.99,10.38
3.7301,0x1003,7007.00,164.99,10.38
3.7311,0x1004,6069.00,164.99,10.38
3.7432,0x1001,1801.00,164.99,10.38
3.7443,0x1002,4278.00,164.99,10.38
3.7454,0x1003,7007.00,164.99,10.38
3.7464,0x1004,6032.00,164.99,10.38
3.7612,0x1001,1754.00,164.99,10.38
3.7622,0x1002,4287.00,164.99,10.38
3.7633,0x1003,7007.00,164.99,10.38
3.7644,0x1004,6088.00,164.99,10.38
3.7812,0x1001,1773.00,164.99,10.31
3.7823,0x1002,4306.00,164.99,10.31
3.7833,0x1003,7007.00,164.99,10.31
3.7844,0x1004,6088.00,164.99,10.31
3.7972,0x1001,1820.00,164.99,10.31
3.7983,0x1002,4287.00,164.99,10.31
3.7993,0x1003,6970.00,164.99,10.31
3.8004,0x1004,6069.00,164.99,10.31
3.8161,0x1001,1820.00,164.99,10.31
3.8172,0x1002,4249.00,164.99,10.31
3.8183,0x1003,7007.00,164.99,10.31
3.8194,0x1004,6004.00,164.99,10.31
3.8341,0x1001,1782.00,164.99,10.31
3.8352,0x1002,4249.00,164.99,10.31
3.8363,0x1003,7017.00,164.99,10.31
3.8374,0x1004,6041.00,164.99,10.31
3.8511,0x1001,1735.00,164.99,10.31
3.8522,0x1002,4259.00,164.99,10.31
3.8533,0x1003,7017.00,164.99,10.31
3.8544,0x1004,5985.00,164.99,10.31
3.8691,0x1001,1726.00,164.99,10.31
3.8702,0x1002,4231.00,164.99,10.31
3.8713,0x1003,6960.00,164.99,10.31
3.8723,0x1004,5985.00,164.99,10.31
3.8852,0x1001,1829.00,164.99,10.31
3.8863,0x1002,4259.00,164.99,10.31
3.8873,0x1003,6970.00,164.99,10.31
3.8884,0x1004,6041.00,164.99,10.31
3.9021,0x1001,1829.00,164.99,10.31
3.9032,0x1002,4184.00,164.99,10.31
3.9042,0x1003,6951.00,164.99,10.31
3.9053,0x1004,6032.00,164.99,10.31
3.9221,0x1001,1829.00,164.99,10.31
3.9232,0x1002,4165.00,164.99,10.31
3.9242,0x1003,6951.00,164.99,10.31
3.9263,0x1004,6022.00,164.99,10.31
3.9397,0x1001,1801.00,167.69,10.25
3.9407,0x1002,4174.00,167.69,10.25
3.9418,0x1003,6979.00,167.69,10.25
3.9429,0x1004,5985.00,167.69,10.25
3.9565,0x1001,1801.00,167.69,10.25
3.9576,0x1002,4193.00,167.69,10.25
3.9587,0x1003,6989.00,167.69,10.25
3.9598,0x1004,6004.00,167.69,10.25
3.9751,0x1001,1848.00,167.69,10.25
3.9782,0x1002,4193.00,164.99,10.19
3.9795,0x1003,6970.00,164.99,10.19
3.9805,0x1004,6032.00,164.99,10.19
3.9927,0x1001,1773.00,164.99,10.19
3.9938,0x1002,4128.00,164.99,10.19
3.9949,0x1003,6970.00,164.99,10.19
3.9960,0x1004,5985.00,164.99,10.19
4.0090,0x1001,1745.00,164.99,10.19
4.0101,0x1002,4099.00,164.99,10.19
4.0112,0x1003,6895.00,164.99,10.19
4.0123,0x1004,5985.00,164.99,10.19
4.0269,0x1001,1773.00,164.99,10.19
4.0290,0x1002,4137.00,164.99,10.13
4.0301,0x1003,6951.00,164.99,10.13
4.0312,0x1004,5985.00,164.99,10.13
4.0421,0x1001,1829.00,164.99,10.13
4.0432,0x1002,4109.00,164.99,10.13
4.0442,0x1003,6923.00,164.99,10.13
4.0453,0x1004,5994.00,164.99,10.13
4.0611,0x1001,1810.00,164.99,10.13
4.0622,0x1002,4109.00,164.99,10.13
4.0632,0x1003,6923.00,164.99,10.13
4.0643,0x1004,5976.00,164.99,10.13
4.0781,0x1001,1839.00,164.99,10.13
4.0791,0x1002,4043.00,164.99,10.13
4.0801,0x1003,6923.00,164.99,10.13
4.0811,0x1004,5985.00,164.99,10.13
4.0950,0x1001,1895.00,164.99,10.13
4.0959,0x1002,4146.00,164.99,10.13
4.0969,0x1003,6998.00,164.99,10.13
4.0979,0x1004,5947.00,164.99,10.13
4.1120,0x1001,1792.00,164.99,10.13
4.1129,0x1002,4109.00,164.99,10.13
4.1139,0x1003,6923.00,164.99,10.13
4.1148,0x1004,6004.00,164.99,10.13
4.1319,0x1001,1886.00,167.69,10.13
4.1329,0x1002,4109.00,167.69,10.13
4.1339,0x1003,6923.00,167.69,10.13
4.1348,0x1004,6004.00,167.69,10.13
4.1479,0x1001,1839.00,167.69,10.13
4.1489,0x1002,4109.00,167.69,10.13
4.1499,0x1003,6979.00,167.69,10.13
4.1508,0x1004,5919.00,167.69,10.13
4.1650,0x1001,1867.00,167.69,10.13
4.1660,0x1002,4034.00,167.69,10.13
4.1669,0x1003,6989.00,167.69,10.13
4.1679,0x1004,5910.00,167.69,10.13
4.1871,0x1001,1839.00,162.28,10.00
4.1881,0x1002,4034.00,162.28,10.00
4.1893,0x1003,6989.00,162.28,10.00
4.1904,0x1004,5910.00,162.28,10.00
4.2031,0x1001,1801.00,162.28,10.00
4.2042,0x1002,4118.00,162.28,10.00
4.2053,0x1003,6979.00,162.28,10.00
4.2064,0x1004,5957.00,162.28,10.00
4.2221,0x1001,1792.00,162.28,10.00
4.2231,0x1002,4099.00,162.28,10.00
4.2242,0x1003,6979.00,162.28,10.00
4.2264,0x1004,5947.00,162.28,10.00
4.2381,0x1001,1810.00,164.99,9.81
4.2392,0x1002,4099.00,164.99,9.81
4.2402,0x1003,7007.00,164.99,9.81
4.2413,0x1004,5900.00,164.99,9.81
4.2540,0x1001,1820.00,164.99,9.81
4.2551,0x1002,4146.00,164.99,9.81
4.2562,0x1003,6904.00,164.99,9.81
4.2573,0x1004,5966.00,164.99,9.81
4.2711,0x1001,1886.00,164.99,9.81
4.2723,0x1002,4128.00,164.99,9.81
4.2734,0x1003,6904.00,164.99,9.81
4.2745,0x1004,5957.00,164.99,9.81
4.2904,0x1001,1848.00,162.28,9.69
4.2915,0x1002,4128.00,162.28,9.69
4.2924,0x1003,6904.00,162.28,9.69
4.2934,0x1004,5966.00,162.28,9.69
4.3063,0x1001,1886.00,162.28,9.69
4.3073,0x1002,4137.00,162.28,9.69
4.3082,0x1003,6885.00,162.28,9.69
4.3092,0x1004,5947.00,162.28,9.69
4.3233,0x1001,1867.00,162.28,9.69
4.3243,0x1002,4193.00,162.28,9.69
4.3264,0x1003,6867.00,162.28,9.69
4.3283,0x1004,6013.00,162.28,9.63
4.3402,0x1001,1895.00,162.28,9.63
4.3412,0x1002,4240.00,162.28,9.63
4.3422,0x1003,7101.00,162.28,9.63
4.3432,0x1004,5985.00,162.28,9.63
4.3566,0x1001,1857.00,162.28,9.63
4.3577,0x1002,4268.00,162.28,9.63
4.3587,0x1003,6782.00,162.28,9.63
4.3597,0x1004,5976.00,162.28,9.63
4.3736,0x1001,1886.00,162.28,9.63
4.3746,0x1002,4278.00,162.28,9.63
4.3772,0x1003,6773.00,162.28,9.63
4.3785,0x1004,6004.00,159.58,9.69
4.3905,0x1001,1857.00,159.58,9.69
4.3915,0x1002,4287.00,159.58,9.69
4.3924,0x1003,6810.00,159.58,9.69
4.3934,0x1004,5929.00,159.58,9.69
4.4075,0x1001,1979.00,159.58,9.69
4.4084,0x1002,4306.00,159.58,9.69
4.4094,0x1003,6763.00,159.58,9.69
4.4105,0x1004,5929.00,159.58,9.69
4.4244,0x1001,1829.00,159.58,9.69
4.4267,0x1002,4268.00,159.58,9.69
4.4284,0x1003,6754.00,159.58,9.63
4.4294,0x1004,5947.00,159.58,9.63
4.4414,0x1001,1904.00,159.58,9.63
4.4424,0x1002,4343.00,159.58,9.63
4.4433,0x1003,6660.00,159.58,9.63
4.4443,0x1004,5957.00,159.58,9.63
4.4583,0x1001,1932.00,159.58,9.63
4.4593,0x1002,4643.00,159.58,9.63
4.4603,0x1003,6763.00,159.58,9.63
4.4613,0x1004,5957.00,159.58,9.63
4.4764,0x1001,1829.00,159.58,9.63
4.4781,0x1002,4559.00,159.58,9.69
4.4791,0x1003,6717.00,159.58,9.69
4.4800,0x1004,5947.00,159.58,9.69
4.4917,0x1001,1857.00,159.58,9.69
4.4926,0x1002,4550.00,159.58,9.69
4.4936,0x1003,6717.00,159.58,9.69
4.4946,0x1004,5929.00,159.58,9.69
4.5086,0x1001,1979.00,159.58,9.69
4.5096,0x1002,4578.00,159.58,9.69
4.5106,0x1003,6717.00,159.58,9.69
4.5116,0x1004,5919.00,159.58,9.69
4.5266,0x1001,1942.00,159.58,9.69
4.5282,0x1002,4822.00,159.58,9.69
4.5292,0x1003,6754.00,159.58,9.69
4.5301,0x1004,5938.00,159.58,9.69
4.5425,0x1001,2148.00,159.58,9.69
4.5435,0x1002,4568.00,159.58,9.69
4.5444,0x1003,6754.00,159.58,9.69
4.5454,0x1004,6022.00,159.58,9.69
4.5594,0x1001,2233.00,159.58,9.69
4.5607,0x1002,4550.00,159.58,9.69
4.5617,0x1003,7495.00,159.58,9.69
4.5627,0x1004,5900.00,159.58,9.69
4.5777,0x1001,2176.00,164.99,9.63
4.5787,0x1002,4531.00,164.99,9.63
4.5797,0x1003,7495.00,164.99,9.63
4.5806,0x1004,5910.00,164.99,9.63
4.5940,0x1001,2017.00,164.99,9.63
4.5949,0x1002,4174.00,164.99,9.63
4.5959,0x1003,6773.00,164.99,9.63
4.5968,0x1004,5929.00,164.99,9.63
4.6110,0x1001,2064.00,164.99,9.63
4.6119,0x1002,4193.00,164.99,9.63
4.6129,0x1003,6820.00,164.99,9.63
4.6139,0x1004,5891.00,164.99,9.63
4.6289,0x1001,2111.00,162.28,9.63
4.6299,0x1002,4287.00,162.28,9.63
4.6309,0x1003,6754.00,162.28,9.63
4.6318,0x1004,5891.00,162.28,9.63
4.6449,0x1001,2007.00,162.28,9.63
4.6459,0x1002,4128.00,162.28,9.63
4.6469,0x1003,6763.00,162.28,9.63
4.6478,0x1004,5900.00,162.28,9.63
4.6619,0x1001,2054.00,162.28,9.63
4.6629,0x1002,4475.00,162.28,9.63
4.6638,0x1003,6782.00,162.28,9.63
4.6648,0x1004,5919.00,162.28,9.63
4.6789,0x1001,2120.00,159.58,9.63
4.6799,0x1002,4137.00,159.58,9.63
4.6808,0x1003,6754.00,159.58,9.63
4.6818,0x1004,5854.00,159.58,9.63
4.6960,0x1001,2073.00,159.58,9.63
4.6969,0x1002,4550.00,159.58,9.63
4.6980,0x1003,6792.00,159.58,9.63
4.6991,0x1004,5863.00,159.58,9.63
4.7140,0x1001,2139.00,159.58,9.63
4.7151,0x1002,4240.00,159.58,9.63
4.7162,0x1003,6792.00,159.58,9.63
4.7173,0x1004,5891.00,159.58,9.63
4.7311,0x1001,2204.00,164.99,9.63
4.7322,0x1002,4268.00,164.99,9.63
4.7334,0x1003,6745.00,164.99,9.63
4.7344,0x1004,5882.00,164.99,9.63
4.7480,0x1001,1951.00,164.99,9.63
4.7491,0x1002,4315.00,164.99,9.63
4.7502,0x1003,6745.00,164.99,9.63
4.7513,0x1004,5882.00,164.99,9.63
4.7661,0x1001,1895.00,164.99,9.63
4.7671,0x1002,4259.00,164.99,9.63
4.7682,0x1003,6773.00,164.99,9.63
4.7693,0x1004,5882.00,164.99,9.63
4.7821,0x1001,2064.00,167.69,9.56
4.7831,0x1002,4268.00,167.69,9.56
4.7842,0x1003,6773.00,167.69,9.56
4.7853,0x1004,5882.00,167.69,9.56
4.7981,0x1001,2073.00,167.69,9.56
4.7992,0x1002,4315.00,167.69,9.56
4.8001,0x1003,6792.00,167.69,9.56
4.8011,0x1004,5797.00,167.69,9.56
4.8169,0x1001,1904.00,167.69,9.56
4.8179,0x1002,4165.00,167.69,9.56
4.8188,0x1003,6792.00,167.69,9.56
4.8198,0x1004,5825.00,167.69,9.56
4.8329,0x1001,1820.00,162.28,9.56
4.8339,0x1002,4315.00,162.28,9.56
4.8348,0x1003,6801.00,162.28,9.56
4.8358,0x1004,5807.00,162.28,9.56
4.8509,0x1001,1810.00,162.28,9.56
4.8518,0x1002,4240.00,162.28,9.56
4.8528,0x1003,6801.00,162.28,9.56
4.8538,0x1004,5872.00,162.28,9.56
4.8679,0x1001,1876.00,162.28,9.56
4.8688,0x1002,4278.00,162.28,9.56
4.8698,0x1003,6745.00,162.28,9.56
4.8708,0x1004,5844.00,162.28,9.56
4.8849,0x1001,1904.00,151.46,9.81
4.8859,0x1002,4221.00,151.46,9.81
4.8869,0x1003,6792.00,151.46,9.81
4.8878,0x1004,5807.00,151.46,9.81
4.9009,0x1001,2477.00,151.46,9.81
4.9019,0x1002,4259.00,151.46,9.81
4.9030,0x1003,6782.00,151.46,9.81
4.9041,0x1004,5807.00,151.46,9.81
4.9200,0x1001,1876.00,151.46,9.81
4.9211,0x1002,4203.00,151.46,9.81
4.9222,0x1003,6773.00,151.46,9.81
4.9233,0x1004,5807.00,151.46,9.81
4.9360,0x1001,1932.00,148.76,10.25
4.9371,0x1002,4212.00,148.76,10.25
4.9382,0x1003,6829.00,148.76,10.25
4.9392,0x1004,5825.00,148.76,10.25
4.9550,0x1001,1782.00,148.76,10.25
4.9561,0x1002,4221.00,148.76,10.25
4.9572,0x1003,6829.00,148.76,10.25
4.9583,0x1004,5760.00,148.76,10.25
4.9710,0x1001,1792.00,148.76,10.25
4.9721,0x1002,4259.00,148.76,10.25
4.9732,0x1003,6773.00,148.76,10.25
4.9745,0x1004,5760.00,148.76,10.25
4.9880,0x1001,2073.00,140.64,10.63
4.9891,0x1002,4296.00,140.64,10.63
4.9902,0x1003,6801.00,140.64,10.63
4.9913,0x1004,5788.00,140.64,10.63
5.0060,0x1001,1848.00,140.64,10.63
5.0071,0x1002,4249.00,140.64,10.63
5.0092,0x1003,6801.00,140.64,10.63
5.0104,0x1004,5788.00,140.64,10.63
5.0228,0x1001,1801.00,140.64,10.63
5.0239,0x1002,4240.00,140.64,10.63
5.0260,0x1003,6773.00,140.64,10.63
5.0285,0x1004,5816.00,143.35,11.00
5.0395,0x1001,1773.00,143.35,11.00
5.0406,0x1002,4343.00,143.35,11.00
5.0417,0x1003,6782.00,143.35,11.00
5.0428,0x1004,5816.00,143.35,11.00
5.0575,0x1001,1782.00,143.35,11.00
5.0586,0x1002,4212.00,143.35,11.00
5.0597,0x1003,6763.00,143.35,11.00
5.0607,0x1004,5816.00,143.35,11.00
5.0736,0x1001,1792.00,143.35,11.00
5.0749,0x1002,4306.00,143.35,11.00
5.0780,0x1003,6801.00,143.35,11.00
5.0793,0x1004,5769.00,143.35,11.44
5.0926,0x1001,1829.00,143.35,11.44
5.0938,0x1002,4522.00,143.35,11.44
5.0948,0x1003,6801.00,143.35,11.44
5.0959,0x1004,5797.00,143.35,11.44
5.1098,0x1001,1782.00,143.35,11.44
5.1109,0x1002,4512.00,143.35,11.44
5.1119,0x1003,6801.00,143.35,11.44
5.1129,0x1004,5779.00,143.35,11.44
5.1275,0x1001,2064.00,140.64,11.75
5.1284,0x1002,4531.00,140.64,11.75
5.1294,0x1003,6782.00,140.64,11.75
5.1304,0x1004,5788.00,140.64,11.75
5.1426,0x1001,1782.00,140.64,11.75
5.1436,0x1002,4437.00,140.64,11.75
5.1445,0x1003,6810.00,140.64,11.75
5.1455,0x1004,5807.00,140.64,11.75
5.1595,0x1001,2467.00,140.64,11.75
5.1605,0x1002,4146.00,140.64,11.75
5.1616,0x1003,6801.00,140.64,11.75
5.1626,0x1004,5807.00,140.64,11.75
5.1780,0x1001,2129.00,140.64,11.88
5.1789,0x1002,4465.00,140.64,11.88
5.1799,0x1003,6857.00,140.64,11.88
5.1809,0x1004,5807.00,140.64,11.88
5.1939,0x1001,1848.00,140.64,11.88
